hastus_id,translink_id,description,street_name,nearest_cross_street,lat,long,suburb,bus_stop_type,tactile_ground_surf_indicat_y_n,boarding_point,road_gradient,cross_fall,date_of_last_audit,btn_both
2607,304701,Perth Street Park - 33,Perth St,Bruce St,-27.486889,153.07554,CAMP HILL,Intermediate,Y,Hard,Easy,Easy,21/05/2007,TRUE
2608,304705,St Thomas Primary - 31,Perth St,Joseph St,-27.486464,153.072576,CAMP HILL,Intermediate,Y,Easy,Medium,Hard,5/08/2008,TRUE
2609,304696,McIlwraith Avenue - 26,McIlwraith Av,Bennetts Rd,-27.484069,153.064386,NORMAN PARK,Regular with seat,Y,NA,NA,NA,21/05/2007,TRUE
2610,304709,McIlwraith Avenue - 26,McIlwraith Av,Bennetts Rd,-27.484272,153.064968,NORMAN PARK,Intermediate,N,Easy,Medium,Hard,21/05/2007,TRUE
2611,304708,Katherine Street - 28,McIlwraith Av,Katherine St,-27.484749,153.06795,NORMAN PARK,Intermediate,Y,Easy,Hard,Hard,21/05/2007,TRUE
2612,304697,Katherine Street - 28,McIlwraith Av,Katherine St,-27.484664,153.068099,NORMAN PARK,Regular with seat,Y,NA,NA,NA,21/05/2007,TRUE
2613,304698,Hume Street - 29,McIlwraith Av,Hume St,-27.485028,153.070294,NORMAN PARK,Regular with seat,Y,Medium,Medium,Easy,16/05/2008,TRUE
2614,304707,Hume Street - 29,McIlwraith Av,Judge St,-27.485155,153.070395,NORMAN PARK,Intermediate,Y,Medium,Easy,Medium,16/05/2008,TRUE
2615,304699,Joseph Street - 30,Joseph St,McIlwraith Av,-27.485688,153.071972,CAMP HILL,Regular,Y,NA,NA,NA,21/05/2007,TRUE
2616,NA,Joseph Street - 30,JOSEPH ST,NA,-27.485817,153.071821,CAMP HILL,NA,NA,Medium,Medium,Easy,NA,TRUE
2617,304763,Ursus Street - 36/37,Oateson Skyline Dr,Caelian St,-27.484551,153.077347,SEVEN HILLS,Intermediate,Y,NA,NA,NA,22/05/2007,TRUE
2618,304764,Servius Street - 38,Oateson Skyline Dr,Servius Av,-27.483161,153.076146,SEVEN HILLS,Intermediate,Y,Easy,Medium,Easy,22/05/2007,TRUE
2619,304765,Claudia Avenue - 38A,Oateson Skyline Dr,Ferguson Rd,-27.482615,153.074607,SEVEN HILLS,Intermediate,Y,Medium,Easy,Medium,22/05/2007,TRUE
2620,NA,Quirinal Crescent - 39,OATESON SKYLINE DR,NA,-27.481696,153.073029,SEVEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
2621,304714,"Norman Park North"""""""" Agnew Street",Agnew St,Bennetts Rd,-27.476225,153.067041,MORNINGSIDE,Intermediate,Y,Medium,Medium,Medium,20/07/2012,TRUE
2622,304685,"Norman Park North"""""""" Agnew Street",Agnew St,Bennetts Rd,-27.476379,153.067207,MORNINGSIDE,Intermediate,Y,Medium,Easy,Easy,4/05/2012,TRUE
2623,NA,Agnew Street - 42,AGNEW ST,NA,-27.476588,153.06937,MORNINGSIDE,NA,NA,NA,NA,NA,NA,TRUE
2626,304768,Kensingston Avenue - 40/41,Kensington Av,Marshall Av,-27.47776,153.071037,SEVEN HILLS,Regular,Y,Medium,Easy,Hard,19/06/2009,TRUE
2627,304715,"Seven Hills"""""""" Agnew Street",Agnew St,Paramount Tce,-27.47675,153.070336,SEVEN HILLS,Regular,Y,Medium,Hard,Hard,19/06/2009,TRUE
2628,304716,Kensington Avenue - 41/40,Kensington Av,Marshall Av,-27.47825,153.071091,SEVEN HILLS,Intermediate,Y,Medium,Easy,Easy,21/05/2007,TRUE
2629,304717,Quirinal Crescent - 39,Oateson Skyline Dr,Artemis Av,-27.481291,153.073107,SEVEN HILLS,Intermediate,Y,Medium,Easy,Hard,22/05/2008,TRUE
2630,304718,Claudia Avenue - 38A,Oateson Skyline Dr,Claudia Rd,-27.482022,153.074221,SEVEN HILLS,Intermediate,Y,Medium,Easy,Hard,21/05/2007,TRUE
2631,NA,Servius Street - 38,DARCY RD,NA,-27.482653,153.075619,SEVEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
2632,304720,Caelian Street - 37,Oateson Skyline Dr,Caelian St,-27.483584,153.077437,SEVEN HILLS,Intermediate,Y,Easy,Medium,Hard,21/05/2007,TRUE
2633,304721,Ursus Street - 36,Oateson Skyline Dr,Ursus St,-27.485082,153.077623,SEVEN HILLS,Intermediate,Y,Medium,Easy,Easy,21/05/2007,TRUE
2634,304762,Camp Hill Bowls - 35S,Ferguson Rd,Wiles St,-27.486332,153.077883,CAMP HILL,Regular with seat,N,Medium,Hard,Hard,22/05/2007,TRUE
2635,NA,NURSTEAD / DARCY,NURSTEAD ST,NA,-27.481686,153.087569,CAMP HILL,NA,NA,Medium,Easy,Hard,NA,TRUE
2638,NA,NURSTEAD / ELEANOR,NURSTEAD ST,NA,-27.484907,153.087053,CAMP HILL,NA,NA,NA,NA,NA,NA,TRUE
2639,NA,THE / MELBOURNE,THE PROMENADE,NA,-27.484678,153.082545,CAMP HILL,NA,NA,NA,Hard,Easy,NA,TRUE
2641,NA,MELBOURNE / MANTILLA,MELBOURNE AVE,NA,-27.484861,153.084993,CAMP HILL,NA,NA,Medium,Medium,Medium,NA,TRUE
2644,NA,The Promenade - 69,THE PROMENADE,NA,-27.486713,153.081812,CAMP HILL,NA,NA,NA,Medium,Easy,NA,TRUE
2645,304687,Bennetts Bushland - 29,Bennetts Rd,D'arcy Rd,-27.477496,153.066254,MORNINGSIDE,Intermediate,Y,Medium,Medium,Hard,28/02/2011,TRUE
2647,NA,Pattison Avenue - 27,BENNETTS RD,NA,-27.480789,153.064921,NORMAN PARK,NA,NA,NA,NA,NA,NA,TRUE
2648,304689,"Norman Park"""""""" Bennetts Road",Bennetts Rd,Morehead Av,-27.482016,153.065077,NORMAN PARK,Intermediate,N,Medium,Medium,Hard,21/05/2007,TRUE
2650,304920,Halstead Street,Leicester St,Halstead St,-27.494186,153.064064,COORPAROO,Intermediate,N,NA,NA,NA,23/05/2007,TRUE
2651,304919,Halstead Street,Leicester St,Shire St,-27.494477,153.064101,COORPAROO,Intermediate,Y,Hard,Medium,Hard,23/05/2007,TRUE
2653,NA,Rome Street - 25,TIBER ST,NA,-27.483726,153.058331,COORPAROO,NA,NA,NA,NA,NA,NA,TRUE
2654,304710,"Norman Park"""""""" Bennetts Road",Bennetts Rd,Morehead Av,-27.482358,153.064742,NORMAN PARK,Intermediate,N,Medium,Easy,Easy,21/05/2007,TRUE
2655,304711,Pattison Avenue - 27,Bennetts Rd,Myall St,-27.480983,153.064679,NORMAN PARK,Regular with seat,Y,Medium,Easy,Hard,21/05/2007,TRUE
2656,304712,Acfold Street - 28,Bennetts Rd,Acfold St,-27.478506,153.064333,NORMAN PARK,Intermediate,Y,Hard,Easy,Hard,21/05/2007,TRUE
2657,306172,Rome Street - 25,Tiber St,Rome St,-27.483668,153.058566,COORPAROO,Regular,Y,Medium,Easy,Easy,31/05/2007,TRUE
2659,NA,"Seven Hills"""""""" Clearview Terrace",DARCY RD,NA,-27.476929,153.071731,SEVEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
2660,NA,Bennetts Bushland - 29,BENNETTS RD,NA,-27.477732,153.0657,NORMAN PARK,NA,NA,NA,NA,NA,NA,TRUE
2662,NA,"Morningside"""""""" Wickham Street",WICKHAM ST,NA,-27.472879,153.07249,MORNINGSIDE,NA,NA,NA,NA,NA,NA,TRUE
2663,NA,"Morningside"""""""" Wickham Street",WICKHAM ST,NA,-27.472949,153.0726,MORNINGSIDE,NA,NA,NA,NA,NA,NA,TRUE
2664,304770,"Morningside East"""""""" Richmond Road",Richmond Rd,Bridgewater St,-27.47167,153.076338,MORNINGSIDE,Regular with seat,Y,Medium,Hard,Easy,28/02/2011,TRUE
2665,NA,Richmond Road - 57,RICHMOND RD,NA,-27.472182,153.078212,MORNINGSIDE,NA,NA,NA,NA,NA,NA,TRUE
2666,NA,Richmond Road - 58,RICHMOND RD,NA,-27.47265,153.080551,MORNINGSIDE,NA,NA,NA,Medium,Hard,NA,TRUE
2667,304773,"Molloy Road"""""""" Richmond Road",Richmond Rd,Molloy Rd,-27.472946,153.082496,MORNINGSIDE,Intermediate,Y,Medium,Easy,Hard,28/06/2011,TRUE
2668,304774,"Richmond East"""""""" Richmond Road",Richmond Rd,Favril St,-27.474111,153.090483,CANNON HILL,Intermediate,Y,Hard,Easy,Hard,22/05/2007,TRUE
2669,304775,Ludwick Street - 66,Richmond Rd,Ludwick St,-27.474757,153.094275,CANNON HILL,Regular,Y,Medium,Medium,Easy,20/03/2010,TRUE
2670,304669,Ludwick Street - 66,Richmond Rd,Ludwick St,-27.47485,153.094044,CARINA,Regular,Y,Hard,Hard,Medium,21/05/2007,TRUE
2671,NA,"Richmond East"""""""" Richmond Road",LEILANI CT,NA,-27.473934,153.08947,CARINA,NA,NA,NA,NA,NA,NA,TRUE
2672,304680,"Molloy Road"""""""" Richmond Road",Richmond Rd,Blackwood Av,-27.473025,153.082173,MORNINGSIDE,Intermediate,Y,Hard,Easy,Easy,21/05/2007,TRUE
2675,NA,"Morningside East"""""""" Richmond Road",RICHMOND RD,NA,-27.471926,153.076993,MORNINGSIDE,NA,NA,NA,NA,NA,NA,TRUE
2677,NA,Hipwood Street  21A,WYNNUM RD,NA,-27.472637,153.061319,NORMAN PARK,NA,NA,NA,NA,NA,NA,TRUE
2678,306141,Balmoral Street  21,Wynnum Rd,Agnew St,-27.472652,153.059606,NORMAN PARK,Intermediate,N,Medium,Easy,Easy,31/05/2007,TRUE
2679,NA,Bennetts Road - 20,WYNNUM RD,NA,-27.473726,153.064774,MORNINGSIDE,NA,NA,Easy,Medium,Medium,NA,TRUE
2680,306115,Philip Street  21,Balmoral St,Philip St,-27.472095,153.060045,HAWTHORNE,Intermediate,N,Easy,Medium,Hard,31/05/2007,TRUE
2681,306116,Dover Street  22,Balmoral St,Dover St,-27.47092,153.062404,HAWTHORNE,Regular with seat,Y,Easy,Hard,Medium,20/03/2010,TRUE
2682,NA,Goulburn Street - 23,NA,NA,-27.469503,153.063636,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2684,305797,Lourdes Hill - 21A,Hawthorne Rd,Beatrice St,-27.4698,153.059107,HAWTHORNE,Intermediate,Y,Easy,Hard,Medium,29/05/2007,TRUE
2685,305798,Cawmore Street - 21,Hawthrone Rd,Cawmore Rd,-27.471876,153.059121,HAWTHORNE,Regular with seat,Y,Easy,Hard,Medium,29/05/2007,TRUE
2687,NA,Miles Street - 24,RIDING RD,NA,-27.466807,153.064377,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2688,NA,Goulburn Street - 23,RIDING RD,NA,-27.46862,153.064136,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2689,306117,Balmoral Cemetery - 23,Wynnum Rd,Balmoral St,-27.469526,153.064207,MORNINGSIDE,Intermediate,Y,Hard,Medium,Easy,24/05/2010,TRUE
2690,306118,Balmoral Park - 24,Wynnum Rd,Jean Howie Dr,-27.46983,153.066741,MORNINGSIDE,Regular with seat,Y,Hard,Easy,Easy,20/03/2010,TRUE
2691,306119,Morningside Rail - 25,Wynnum Rd,Lawson St,-27.470201,153.069358,MORNINGSIDE,Intermediate,Y,Easy,Easy,Easy,20/03/2010,TRUE
2692,305879,Ison Street - 26,Thynne Rd,Ison St,-27.468964,153.070104,MORNINGSIDE,Regular with seat,Y,Easy,Easy,Medium,30/05/2007,TRUE
2693,NA,Morningside Park - 27,THYNNE RD,NA,-27.467409,153.070371,MORNINGSIDE,NA,NA,NA,NA,NA,NA,TRUE
2694,305877,Morningside Park - 27,Thynne Rd,Rogoona St,-27.467356,153.070525,MORNINGSIDE,Intermediate,Y,Medium,Medium,Medium,30/05/2007,TRUE
2695,305878,Ison Street - 26,Thynne Rd,Kitson St,-27.468534,153.07032,MORNINGSIDE,Intermediate,Y,Medium,Medium,Easy,30/05/2007,TRUE
2696,306137,Morningside Rail - 25,Wynnum Rd,Lawson St,-27.47013,153.069832,MORNINGSIDE,Intermediate,Y,Hard,Medium,Medium,20/03/2010,TRUE
2697,306138,Balmoral Park - 24,Wynnum Rd,Jean Howie Dr,-27.470103,153.066912,MORNINGSIDE,Intermediate,Y,Easy,Easy,Hard,20/03/2010,TRUE
2699,305898,Balmoral Cemetery - 22,Riding Rd,Wynnum Rd,-27.471088,153.063638,MORNINGSIDE,Intermediate,Y,Medium,Easy,Hard,30/05/2007,TRUE
2700,306142,Waldo Street - 20,Wynnum Rd,Overend St,-27.473432,153.057355,NORMAN PARK,Intermediate,N,Medium,NA,Easy,31/05/2007,TRUE
2701,306143,Norman Crescent - 19,Wynnum Rd,Norman Cr,-27.474293,153.055743,NORMAN PARK,Regular with seat,N,Medium,Medium,Medium,31/05/2007,TRUE
2702,NA,Norman Crescent - 19,NA,NA,-27.474442,153.05517,NORMAN PARK,NA,NA,NA,NA,NA,NA,TRUE
2703,306144,Norman Avenue - 18,Wynnum Rd,Norman Av,-27.475158,153.054471,NORMAN PARK,Intermediate,N,Medium,Easy,Medium,31/05/2007,TRUE
2704,NA,Norman Creek Bridge - 17,WYNNUM RD,NA,-27.47586,153.051898,NORMAN PARK,NA,NA,NA,NA,NA,NA,TRUE
2705,306146,Walter Avenue - 16,Lytton Rd,Walter Av,-27.477965,153.048271,EAST BRISBANE,Intermediate,Y,Medium,Easy,Easy,31/05/2007,TRUE
2706,NA,Anglican Ch Grammar School - District Stop,OAKLANDS PDE,NA,-27.482348000000002,153.050947,EAST BRISBANE,NA,NA,Medium,Medium,Hard,NA,TRUE
2707,306110,Walter Avenue - 16,Wynnum Rd,Laidlaw Pde,-27.477229,153.048731,EAST BRISBANE,Intermediate,Y,Medium,Medium,Hard,31/05/2007,TRUE
2708,NA,Norman Creek Bridge - 17,WYNNUM RD,NA,-27.476122,153.050745,NORMAN PARK,NA,NA,NA,NA,NA,NA,TRUE
2709,NA,Norman Avenue - 18,WYNNUM RD,NA,-27.475022,153.053546,NORMAN PARK,NA,NA,NA,NA,NA,NA,TRUE
2710,306114,Waldo Street - 20,Wynnum Rd,Waldo St,-27.473225,153.057553,NORMAN PARK,Intermediate,Y,Easy,Medium,Medium,31/05/2007,TRUE
2711,305765,Cawmore Street - 21,Hawthorne Rd,Cawmore Rd,-27.472059,153.059043,HAWTHORNE,Regular with seat,Y,Hard,Hard,Medium,29/05/2007,TRUE
2712,NA,Lourdes Hill - 21A,HAWTHORNE RD,NA,-27.469645,153.058978,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2713,NA,Forbes Street - 21B,HAWTHORNE RD,NA,-27.466944,153.059408,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2717,NA,Graceville Uniting Church - 49,OXLEY RD,NA,-27.520177,152.979016,GRACEVILLE,NA,NA,NA,NA,NA,NA,TRUE
2718,306120,School of Arts - 27,Wynnum Rd,Thynne Rd,-27.468808,153.070734,MORNINGSIDE,Intermediate,Y,Easy,Easy,Easy,31/05/2007,TRUE
2719,306121,Morningside Shops - 28,Wynnum Rd,Agnes St,-27.467748,153.072483,MORNINGSIDE,Regular with seat,Y,Easy,Easy,Easy,31/05/2007,TRUE
2720,306122,Abinger - 29,Wynnum Rd,Abinger St,-27.46667,153.074349,MORNINGSIDE,Intermediate,N,Easy,Hard,Hard,31/05/2007,TRUE
2721,306134,Abinger - 29,Wynnum Rd,Abinger St,-27.466926,153.074564,MORNINGSIDE,Intermediate,Y,Easy,Hard,Hard,31/05/2007,TRUE
2722,306135,Morningside Shops - 28,Wynnum Rd,Rogoona St,-27.467983,153.072589,MORNINGSIDE,Regular with seat,Y,Easy,Easy,Easy,31/05/2007,TRUE
2723,306136,School of Arts - 27,Wynnum Rd,Thynne Rd,-27.468862,153.0711,MORNINGSIDE,Regular with seat,Y,Easy,Easy,Easy,31/05/2007,TRUE
2724,306133,Morningside Central - 30,Wynnum Rd,Junction Rd,-27.467019,153.079149,MORNINGSIDE,Intermediate,Y,Medium,Easy,NA,31/05/2007,TRUE
2725,306123,Morningside Central - 30,Wynnum Rd,Junction Rd,-27.46675,153.079115,MORNINGSIDE,Intermediate,Y,Easy,Easy,NA,31/05/2007,TRUE
2726,306125,Cannon Hill Primary - 31,Wynnum Rd,Brock Rd,-27.467549000000002,153.084378,CANNON HILL,Regular with seat,Y,Medium,Medium,Easy,20/03/2010,TRUE
2727,306124,Cash Park - 32,Wynnum Rd,Stanton St,-27.467802,153.085999,CANNON HILL,Intermediate,Y,Medium,Easy,Easy,20/03/2010,TRUE
2728,306126,Archives - 33,Wynnum Rd,Keats St,-27.468464,153.090329,CANNON HILL,Regular with seat,Y,Medium,Easy,Easy,31/05/2007,TRUE
2729,306127,CSIRO - 34,Wynnum Rd,Southgate Av,-27.469076,153.09437,CANNON HILL,Intermediate,Y,Hard,Medium,Hard,31/05/2007,TRUE
2730,306128,CSIRO - 34,Wynnum Rd,Southgate Av,-27.469236,153.093494,CANNON HILL,Regular with seat,Y,Medium,Easy,Easy,20/03/2010,TRUE
2731,307187,Archives - 33,Wynnum Rd,Keats St,-27.468734,153.090184,CANNON HILL,Intermediate,Y,Easy,Medium,Easy,24/05/2010,TRUE
2732,306131,Cash Park - 32,Wynnum Rd,Stanton St,-27.468188,153.086618,CANNON HILL,Regular with seat,N,Medium,Easy,Easy,20/03/2010,TRUE
2733,306132,Cannon Hill Primary - 31,Wynnum Rd,Brock St,-27.467689,153.083389,CANNON HILL,Intermediate,N,Medium,Easy,Medium,31/05/2007,TRUE
2739,NA,Zoned for School Charters,WYNNUM RD,NA,-27.467955,153.083918,CANNON HILL,NA,NA,NA,NA,NA,NA,TRUE
2740,NA,Forbes Street - 21B,HAWTHORNE RD,NA,-27.466398,153.059651,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2745,NA,Marsh Street - 62,MARSH ST,NA,-27.472014,153.088438,CANNON HILL,NA,NA,NA,NA,NA,NA,TRUE
2746,304673,Marsh Street - 62,Dahlia St,Muir St,-27.472084,153.08817,CANNON HILL,Intermediate,Y,Medium,Easy,Hard,21/05/2007,TRUE
2747,304677,Dahlia Street - 63,Dahlia St,Keats St,-27.472328,153.090509,CANNON HILL,Regular with seat,Y,NA,NA,NA,21/05/2007,TRUE
2748,304672,Dahlia Street - 63,Dahlia St,Favril St,-27.472495,153.090888,CANNON HILL,Intermediate,Y,Medium,Hard,Easy,21/05/2007,TRUE
2749,NA,Delsie Street - 64,DELSIE ST,NA,-27.472635,153.092541,CANNON HILL,NA,NA,NA,NA,NA,NA,TRUE
2750,304671,Delsie Street - 64,Dahlia St,Dorothea St,-27.472749,153.092568,CANNON HILL,Regular with seat,Y,Hard,Hard,Hard,21/05/2007,TRUE
2751,NA,Dorothea Street - 65,DOROTHEA ST,NA,-27.474045,153.092845,CANNON HILL,NA,NA,Medium,Hard,Hard,NA,TRUE
2752,NA,Dorothea Street - 65,DOROTHEA ST,NA,-27.47426,153.09268,CANNON HILL,NA,NA,Hard,Hard,Hard,NA,TRUE
2753,NA,DARCY / MIDGLEY,DARCY RD,NA,-27.481793,153.090267,CARINA,NA,NA,NA,Medium,Hard,NA,TRUE
2754,NA,DARCY / SOLANDER,SOLANDER ST,NA,-27.482433,153.094599,CARINA,NA,NA,Medium,Medium,Hard,NA,TRUE
2755,NA,DARCY / MAYFAIR,DARCY RD,NA,-27.482589,153.094895,CARINA,NA,NA,Medium,Hard,Hard,NA,TRUE
2756,NA,DARCY / MADISON,DARCY RD,NA,-27.4818,153.089441,CARINA,NA,NA,NA,NA,Hard,NA,TRUE
2757,NA,DARCY / NURSTEAD,NURSTEAD ST,NA,-27.481571,153.087843,CARINA,NA,NA,Medium,Hard,Hard,NA,TRUE
2758,NA,NURSTEAD / ELEANOR,NURSTEAD ST,NA,-27.484585,153.087228,CAMP HILL,NA,NA,Medium,Easy,Hard,NA,TRUE
2759,NA,MELBOURNE / MANTILLA,MELBOURNE AVE,NA,-27.485049,153.085604,CAMP HILL,NA,NA,NA,Medium,Medium,NA,TRUE
2760,NA,THE / STANLEY,STANLEY RD,NA,-27.48691,153.081903,CAMP HILL,NA,NA,NA,NA,NA,NA,TRUE
2763,NA,Uhlmann Street - 22,HARRIS ST,NA,-27.464058,153.058248,HAWTHORNE,NA,NA,Easy,Easy,Hard,NA,TRUE
2764,305803,Barton Street - 22B,Lindsay St,Harris St,-27.461707,153.057746,HAWTHORNE,Intermediate,Y,Medium,Easy,Easy,30/05/2007,TRUE
2765,NA,Barton Street - 22B,LINDSAY ST,NA,-27.46157,153.05769,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2766,NA,Virginia Avenue - 23,LINDSAY ST,NA,-27.461446,153.055893,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2767,305821,Virginia Avenue - 23,Lindsay St,Virginia Av,-27.461226,153.055251,HAWTHORNE,Regular with seat,Y,Easy,Medium,Hard,19/06/2009,TRUE
2768,NA,Gordon/Elliott - 24,GORDON ST,NA,-27.459755,153.054347,HAWTHORNE,NA,NA,Easy,Easy,Easy,NA,TRUE
2769,NA,Lindsay Street - 23A,GORDON ST,NA,-27.460988,153.054221,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2770,NA,Lindsay Street - 23A,LINDSAY ST,NA,-27.461256,153.054608,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2771,303936,Graceville Uniting Church - 49,Oxley Rd,Verney St,-27.520036,152.979131,GRACEVILLE,Regular with seat,Y,Medium,Easy,Easy,19/04/2007,TRUE
2772,NA,Blackheath Avenue - 25/26,BLACKHEATH AVE,NA,-27.458602,153.056274,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2773,305818,Blackheath Avenue - 25,Barton Rd,Gordon St,-27.458564,153.055248,HAWTHORNE,Regular with seat,Y,Hard,Easy,NA,30/05/2007,TRUE
2774,305806,Gordon/Elliott - 24,Gordon St,Elliott St,-27.459091,153.054809,HAWTHORNE,Regular with seat,Y,Easy,Hard,Medium,30/05/2007,TRUE
2775,NA,Leura Avenue - 27,LEURA AVE,NA,-27.457604,153.057163,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2776,305817,Govett Avenue - 26,Govett Av,Jenolan Av,-27.458357,153.057133,HAWTHORNE,Intermediate,Y,Easy,Medium,Hard,30/05/2007,TRUE
2777,NA,Leura Avenue - 27,LEURA AVE,NA,-27.457167,153.057377,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2778,305809,Carr Street - 28,Carr St,Stuart St,-27.456261,153.05795,BULIMBA,Intermediate,Y,Easy,Medium,Easy,19/06/2009,TRUE
2779,NA,Carr Street - 28,CARR ST,NA,-27.456372000000002,153.05804,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2780,NA,Smallman Street - 29,SMALLMAN ST,NA,-27.455767,153.058465,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2781,NA,Smallman Street - 29,CARR ST,NA,-27.45602,153.058542,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2782,NA,Eton Street - 30,SMALLMAN ST,NA,-27.453535,153.058949,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2783,305813,Eton Street - 30,Smallman St,Eton St,-27.453288,153.059118,BULIMBA,Intermediate,Y,Easy,Easy,Medium,30/05/2007,TRUE
2784,NA,Wambool Street - 31,OXFORD ST,NA,-27.451562,153.059328,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2790,305836,Bulimba Pre-School - 35/41,Riding Rd,Barton Pde,-27.452426,153.062582,BALMORAL,Intermediate,N,Medium,Easy,Medium,30/05/2007,TRUE
2791,305890,Bulimba Pre-School - 35/41,Riding Rd,Oxford St,-27.452295,153.062693,BALMORAL,Intermediate,Y,Medium,Medium,Hard,28/06/2011,TRUE
2792,NA,Riding Road - 34/42,RIDING RD,NA,-27.455322,153.063636,BALMORAL,NA,NA,NA,NA,NA,NA,TRUE
2793,NA,Main Avenue - 33/43,RIDING RD,NA,-27.457728,153.063468,BALMORAL,NA,NA,NA,NA,NA,NA,TRUE
2794,NA,Victoria Street - 32/44,RIDING RD,NA,-27.459479,153.063251,BALMORAL,NA,NA,NA,NA,NA,NA,TRUE
2795,305894,Grosvenor Street - 45/31,Riding Rd,Grosvenor St,-27.461301,153.063432,BALMORAL,Intermediate,Y,Medium,Easy,Medium,20/07/2012,TRUE
2796,305895,Hawthorne Park - 30/25,Riding Rd,Stephens St,-27.464421,153.064122,HAWTHORNE,Regular with seat,Y,Easy,Easy,NA,30/05/2007,TRUE
2797,305896,Miles Street - 24,Riding Rd,Miles St,-27.466278,153.064505,HAWTHORNE,Intermediate,N,Easy,NA,Medium,30/05/2007,TRUE
2798,NA,Hawthorn Park - 30/25,RIDING RD,NA,-27.464779,153.064057,HAWTHORNE,NA,NA,NA,NA,NA,NA,TRUE
2799,305832,Grosvenor Street - 31/45,Riding Rd,Grosvenor St,-27.461658,153.063368,BALMORAL,Intermediate,Y,Hard,Easy,Easy,4/01/2012,TRUE
2800,NA,Victoria Street - 32/44,RIDING RD,NA,-27.459241,153.063126,BALMORAL,NA,NA,NA,NA,NA,NA,TRUE
2801,305834,Main Avenue - 33/43,Riding Rd,Main Av,-27.457808,153.063307,BALMORAL,Intermediate,N,Medium,Easy,Hard,30/05/2007,TRUE
2802,305835,Riding Road - 34/42,Riding Rd,Sixth Av,-27.454848,153.063291,BALMORAL,Regular,Y,Medium,Easy,Medium,19/06/2009,TRUE
2803,NA,Bulimba Memorial Park - 32,OXFORD ST,NA,-27.45103,153.056651,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2804,305794,Bulimba Memorial Park - 32,Oxford St,Duke St,-27.4509,153.056629,BULIMBA,Intermediate,Y,Medium,Medium,Hard,29/05/2007,TRUE
2805,NA,Brisbane Street - 35,BRISBANE ST,NA,-27.447707,153.055839,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2806,305791,Brisbane Street - 35,Brisbane St,Birkalla,-27.447793,153.055681,BULIMBA,Intermediate,N,Hard,Hard,Hard,29/05/2007,TRUE
2807,305792,Coutts Street - 34,Brisbane St,Coutts St,-27.447567,153.054071,BULIMBA,Intermediate,Y,Easy,Medium,Medium,29/05/2007,TRUE
2808,305770,Coutts Street - 34,Brisbane St,Bulimba Pde,-27.447319,153.053178,BULIMBA,Intermediate,Y,Hard,Easy,Medium,29/05/2007,TRUE
2809,NA,Bulimba Ferry - 33,OXFORD ST,NA,-27.450577,153.053435,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2810,305793,Bulimba Ferry - 33,Oxford St,Coutts St,-27.450494,153.053746,BULIMBA,Regular with seat,Y,Easy,Easy,Medium,29/05/2007,TRUE
2811,NA,Bulimba Street - 36,BULIMBA ST,NA,-27.446797,153.056676,BULIMBA,NA,NA,Easy,Medium,Easy,NA,TRUE
2812,305772,Bulimba Street - 36,Henderson St,Banya St,-27.44675,153.057176,BULIMBA,Intermediate,Y,Easy,Hard,Easy,20/07/2012,TRUE
2813,NA,Princess Street - 37,HENDERSON ST,NA,-27.447062,153.059476,BULIMBA,NA,NA,Hard,Easy,Hard,NA,TRUE
2814,NA,Princess Street - 37,HENDERSON ST,NA,-27.447137,153.059231,BULIMBA,NA,NA,Easy,Hard,Easy,NA,TRUE
2815,NA,Pine Street - 38A,HENDERSON ST,NA,-27.447378,153.061712,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2816,NA,Pine Street - 38A,HENDERSON ST,NA,-27.447446,153.061428,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
2817,305840,Apollo Road - 38,Apollo Rd,Brisbane St,-27.448531,153.062908,BULIMBA,Intermediate,Y,Medium,Medium,Easy,30/05/2007,TRUE
